DateTime,AddedIPs,RemovedIPs
1553705122,0,3071
1553707590,510,0
1553708394,1,3
1553709625,232,0
1553711221,522,484
1553711737,3,0
1553713221,106,44
1553718025,3,0
1553719362,2,5
1553720729,0,21
1553722021,473,463
1553726817,1,0
1553730186,3,4
1553732428,1,0
1553733017,454,430
1553741168,1,4
1553743621,1186,1194
1553746833,4,0
1553751654,0,5
1553754929,1022,992
1553762120,4,1
1553762549,0,4
1553764520,0,18
1553765221,563,553
1553768416,2,0
1553769320,3,0
1553773166,0,5
1553775623,0,1
1553776021,602,581
1553779803,1,4
1553780651,6,1
1553782818,4,0
1553784133,2,4
1553785953,217,212
1553786821,522,472
1553790926,3,2
1553794860,0,3
1553797222,8,0
1553797621,483,450
1553800836,111,62
1553801571,0,256
1553804421,4,1
1553805649,0,1
1553806221,1,0
1553807717,0,19
1553808421,596,570
1553812935,1,0
1553816187,0,1
1553818814,0,1
1553819221,306,289
1553824350,15,8
1553826025,3,0
1553826676,1,1
1553830204,1258,1324
1553833214,4,1
1553837403,1,4
1553840420,3,0
1553840821,496,474
1553847612,1,0
1553848035,2,3
1553850322,0,9
1553851227,1,0
1553851621,742,728
1553854822,3,0
1553859147,4,3
1553859741,7,0
1553862023,7,0
1553862421,822,803
1553865423,1,3
1553868024,0,1
1553869217,4,0
1553870119,1,1
1553873221,517,508
1553874012,275,293
1553876426,3,0
1553876747,0,506
1553880274,508,2
1553884021,368,369
1553886017,73,130
1553890818,3,0
1553891144,258,1
1553893874,0,17
1553894821,527,503
1553898029,4,0
1553899821,1,0
1553901412,0,3
1553905223,1,1
1553905621,404,404
1553912422,4,4
1553916421,1319,1383
1553919627,4,0
1553923165,1,3
1553926823,3,0
1553927221,634,626
1553934018,5,0
1553934952,1,0
1553937080,0,14
1553938021,726,720
1553943929,1,0
1553944273,0,2
1553948423,1,0
1553948821,357,342
1553951822,0,1
1553955321,1,1
1553955622,3,0
1553959621,511,494
1553962107,196,206
1553962914,3,0
1553963850,253,0
1553964626,2,0
